 Watershed,N Load (no BMP),P Load (no BMP),           BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 408.6956 85.83615 1177.985 33.42294 105.3453 26.56424 75.45007 12.03246 303.3503 59.27191 1102.535 21.39048 25.77599 30.94761 6.405008 36.00060
 Total 408.6956 85.83615 1177.985 33.42294 105.3453 26.56424 75.45007 12.03246 303.3503 59.27191 1102.535 21.39048 25.77599 30.94761 6.405008 36.00060
