 Watershed,N Load (no BMP),P Load (no BMP),           BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 237.7408 61.32481 455.7911 34.80906 149.8797 41.16309 144.8057 22.62589 87.86107 20.16172 310.9854 12.18317 63.04333 67.12307 31.77019 64.99999
 Total 237.7408 61.32481 455.7911 34.80906 149.8797 41.16309 144.8057 22.62589 87.86107 20.16172 310.9854 12.18317 63.04333 67.12307 31.77019 64.99999
