 Watershed,N Load (no BMP),P Load (no BMP),           BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 229.8707 57.81121 439.9141 31.74339 0.0000000 0.0000000 0.0000000 0.0000000 229.8707 57.81121 439.9141 31.74339 0.0000000 0.0000000 0.0000000 0.0000000
 Total 229.8707 57.81121 439.9141 31.74339 0.0000000 0.0000000 0.0000000 0.0000000 229.8707 57.81121 439.9141 31.74339 0.0000000 0.0000000 0.0000000 0.0000000
