 Watershed,N Load (no BMP),P Load (no BMP),           BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 122.4117 31.80269 234.9097 18.20805 26.01598 10.56580 40.78603 6.372818 96.39571 21.23688 194.1237 11.83523 21.25286 33.22299 17.36243 35.00000
 Total 122.4117 31.80269 234.9097 18.20805 26.01598 10.56580 40.78603 6.372818 96.39571 21.23688 194.1237 11.83523 21.25286 33.22299 17.36243 35.00000
