 Watershed,N Load (no BMP),P Load (no BMP),           BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 122.4117 31.80269 234.9097 18.20805 50.86900 14.02718 47.19526 7.374260 71.54269 17.77551 187.7144 10.83379 41.55568 44.10691 20.09081 40.49999
 Total 122.4117 31.80269 234.9097 18.20805 50.86900 14.02718 47.19526 7.374260 71.54269 17.77551 187.7144 10.83379 41.55568 44.10691 20.09081 40.49999
