 Watershed,N Load (no BMP),P Load (no BMP),           BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 66.42555 26.08486 124.5992 2.078915 4.723294 1.830276 9.446589 1.476029 61.70226 24.25458 115.1526 0.6028852 7.110658 7.016624 7.581578 71.00000
 Total 66.42555 26.08486 124.5992 2.078915 4.723294 1.830276 9.446589 1.476029 61.70226 24.25458 115.1526 0.6028852 7.110658 7.016624 7.581578 71.00000
