00010101	0.0
00010102	1.4
00010103	0.0
00010104	0.0
00010105	0.0
00010106	0.0
00010107	0.0
00010108	2.1
00010109	0.0
00010110	0.0
00010111	0.0
00010112	0.0
00010113	0.0
00010114	0.0
00010115	0.0
00010116	0.0
00010117	0.0
00010118	0.0
00010119	0.0
00010120	0.0
00010121	0.0
00010122	0.0
00010123	0.0
00010124	0.0
00010125	0.0
00010126	0.0
00010127	0.0
00010128	14.4
00010129	0.0
00010130	0.0
00010131	0.0
00010201	1.7
00010202	0.0
00010203	0.0
00010204	0.0
00010205	0.0
00010206	0.0
00010207	0.0
00010208	0.0
00010209	0.0
00010210	0.0
00010211	0.0
00010212	0.0
00010213	0.0
00010214	0.0
00010215	0.0
00010216	8.1
00010217	0.0
00010218	0.0
00010219	0.0
00010220	2.2
00010221	14.1
00010222	0.0
00010223	3.7
00010224	0.5
00010225	5.0
00010226	0.0
00010227	0.0
00010228	0.5
00010301	7.8
00010302	2.9
00010303	4.2
00010304	0.0
00010305	0.0
00010306	2.8
00010307	0.0
00010308	16.7
00010309	4.4
00010310	1.4
00010311	0.0
00010312	14.2
00010313	0.0
00010314	0.4
00010315	0.0
00010316	0.0
00010317	1.8
00010318	0.0
00010319	2.1
00010320	0.0
00010321	0.0
00010322	0.0
00010323	0.0
00010324	19.4
00010325	5.6
00010326	0.0
00010327	0.0
00010328	0.0
00010329	0.0
00010330	0.0
00010331	0.0
00010401	0.0
00010402	0.0
00010403	0.0
00010404	13.9
00010405	2.6
00010406	0.0
00010407	0.5
00010408	0.0
00010409	0.0
00010410	0.0
00010411	0.0
00010412	4.9
00010413	10.1
00010414	0.3
00010415	1.0
00010416	0.0
00010417	6.4
00010418	7.0
00010419	0.0
00010420	0.0
00010421	0.0
00010422	0.0
00010423	0.0
00010424	6.0
00010425	0.0
00010426	0.0
00010427	6.6
00010428	0.0
00010429	0.0
00010430	19.8
00010501	14.1
00010502	27.6
00010503	6.4
00010504	8.3
00010505	0.0
00010506	3.6
00010507	0.0
00010508	0.0
00010509	0.0
00010510	0.0
00010511	0.0
00010512	0.0
00010513	0.0
00010514	0.0
00010515	0.0
00010516	0.0
00010517	0.0
00010518	2.6
00010519	0.0
00010520	0.0
00010521	0.3
00010522	0.0
00010523	0.0
00010524	0.0
00010525	0.0
00010526	0.0
00010527	0.0
00010528	0.0
00010529	20.2
00010530	3.7
00010531	0.0
00010601	0.0
00010602	0.0
00010603	0.0
00010604	0.0
00010605	0.0
00010606	0.0
00010607	0.0
00010608	0.0
00010609	0.0
00010610	0.0
00010611	1.3
00010612	29.8
00010613	0.0
00010614	5.4
00010615	0.0
00010616	0.0
00010617	0.0
00010618	0.0
00010619	3.6
00010620	0.0
00010621	0.0
00010622	0.0
00010623	0.0
00010624	0.0
00010625	0.0
00010626	0.0
00010627	8.6
00010628	0.4
00010629	0.0
00010630	0.0
00010701	0.0
00010702	0.0
00010703	0.0
00010704	0.0
00010705	0.0
00010706	0.0
00010707	0.0
00010708	0.0
00010709	1.5
00010710	0.0
00010711	0.0
00010712	5.9
00010713	0.0
00010714	0.0
00010715	0.0
00010716	14.5
00010717	0.0
00010718	22.2
00010719	40.1
00010720	1.1
00010721	0.0
00010722	0.0
00010723	0.0
00010724	5.3
00010725	0.0
00010726	0.0
00010727	0.0
00010728	0.0
00010729	17.2
00010730	0.0
00010731	0.0
00010801	1.6
00010802	3.7
00010803	5.4
00010804	40.3
00010805	0.0
00010806	0.0
00010807	5.7
00010808	2.8
00010809	0.0
00010810	39.8
00010811	0.0
00010812	0.0
00010813	0.0
00010814	0.0
00010815	0.0
00010816	0.3
00010817	26.7
00010818	0.0
00010819	0.0
00010820	0.0
00010821	9.8
00010822	0.0
00010823	7.6
00010824	0.0
00010825	0.0
00010826	0.0
00010827	1.6
00010828	0.3
00010829	0.3
00010830	30.2
00010831	6.8
00010901	3.3
00010902	0.0
00010903	0.0
00010904	0.0
00010905	0.0
00010906	11.2
00010907	0.0
00010908	5.6
00010909	0.0
00010910	0.0
00010911	0.0
00010912	3.3
00010913	0.0
00010914	0.0
00010915	0.0
00010916	3.3
00010917	5.8
00010918	0.0
00010919	0.0
00010920	2.5
00010921	0.0
00010922	0.0
00010923	0.0
00010924	0.0
00010925	2.8
00010926	21.3
00010927	0.0
00010928	0.0
00010929	0.0
00010930	0.0
00011001	0.0
00011002	1.4
00011003	0.0
00011004	0.0
00011005	0.0
00011006	0.0
00011007	0.0
00011008	0.0
00011009	1.3
00011010	1.3
00011011	1.4
00011012	0.0
00011013	0.0
00011014	0.0
00011015	0.0
00011016	0.0
00011017	6.1
00011018	1.6
00011019	0.0
00011020	0.0
00011021	0.0
00011022	13.4
00011023	6.7
00011024	27.5
00011025	0.0
00011026	0.0
00011027	0.0
00011028	0.0
00011029	0.0
00011030	0.0
00011031	0.0
00011101	0.0
00011102	2.8
00011103	0.0
00011104	0.0
00011105	0.0
00011106	0.0
00011107	7.8
00011108	0.0
00011109	0.0
00011110	5.0
00011111	1.6
00011112	0.0
00011113	0.0
00011114	0.0
00011115	0.0
00011116	0.0
00011117	0.0
00011118	0.0
00011119	0.0
00011120	0.0
00011121	1.6
00011122	0.0
00011123	0.0
00011124	0.0
00011125	16.4
00011126	0.0
00011127	0.0
00011128	0.0
00011129	0.0
00011130	0.0
00011201	4.6
00011202	35.1
00011203	6.9
00011204	0.3
00011205	13.4
00011206	0.0
00011207	0.0
00011208	0.0
00011209	2.9
00011210	0.0
00011211	0.0
00011212	0.0
00011213	0.0
00011214	0.0
00011215	0.0
00011216	0.0
00011217	0.0
00011218	0.0
00011219	0.0
00011220	0.0
00011221	0.3
00011222	6.7
00011223	2.5
00011224	0.0
00011225	0.0
00011226	0.0
00011227	0.3
00011228	0.0
00011229	0.0
00011230	3.5
00011231	7.9
00020101	2.0
00020102	17.8
00020103	1.9
00020104	0.0
00020105	0.0
00020106	0.0
00020107	0.0
00020108	0.0
00020109	0.0
00020110	0.0
00020111	0.0
00020112	0.0
00020113	0.0
00020114	0.0
00020115	0.0
00020116	0.0
00020117	0.0
00020118	0.0
00020119	0.0
00020120	0.0
00020121	0.0
00020122	0.0
00020123	0.0
00020124	0.0
00020125	1.7
00020126	1.0
00020127	0.0
00020128	1.0
00020129	1.0
00020130	0.0
00020131	1.9
00020201	2.3
00020202	1.2
00020203	0.0
00020204	0.0
00020205	0.0
00020206	0.0
00020207	3.4
00020208	11.0
00020209	0.0
00020210	0.0
00020211	0.0
00020212	0.0
00020213	0.0
00020214	0.0
00020215	0.0
00020216	0.0
00020217	0.0
00020218	0.0
00020219	0.0
00020220	0.0
00020221	0.0
00020222	3.4
00020223	0.0
00020224	0.0
00020225	0.0
00020226	0.0
00020227	0.9
00020228	8.3
00020301	0.0
00020302	0.0
00020303	15.1
00020304	1.7
00020305	12.3
00020306	0.0
00020307	0.0
00020308	0.0
00020309	0.0
00020310	0.5
00020311	0.6
00020312	0.0
00020313	0.0
00020314	1.3
00020315	0.0
00020316	0.0
00020317	0.0
00020318	7.7
00020319	0.0
00020320	0.0
00020321	0.0
00020322	0.0
00020323	0.0
00020324	0.0
00020325	2.4
00020326	0.0
00020327	0.0
00020328	0.0
00020329	0.6
00020330	1.1
00020331	0.0
00020401	12.7
00020402	2.0
00020403	1.4
00020404	0.9
00020405	0.0
00020406	0.0
00020407	0.0
00020408	0.0
00020409	0.0
00020410	0.0
00020411	4.3
00020412	0.0
00020413	0.0
00020414	0.3
00020415	6.0
00020416	0.0
00020417	0.0
00020418	5.9
00020419	0.0
00020420	0.0
00020421	0.0
00020422	0.0
00020423	0.0
00020424	0.0
00020425	0.0
00020426	0.0
00020427	20.5
00020428	0.0
00020429	0.0
00020430	37.4
00020501	0.0
00020502	0.0
00020503	3.7
00020504	0.0
00020505	0.3
00020506	0.0
00020507	0.0
00020508	0.0
00020509	0.0
00020510	0.0
00020511	0.0
00020512	0.0
00020513	0.0
00020514	0.0
00020515	0.8
00020516	0.6
00020517	0.0
00020518	0.0
00020519	0.0
00020520	0.0
00020521	0.0
00020522	0.0
00020523	0.0
00020524	9.0
00020525	12.5
00020526	0.3
00020527	0.0
00020528	0.0
00020529	0.0
00020530	0.0
00020531	8.6
00020601	0.0
00020602	0.0
00020603	0.0
00020604	0.0
00020605	8.1
00020606	22.8
00020607	1.9
00020608	0.0
00020609	0.0
00020610	0.0
00020611	0.0
00020612	0.0
00020613	0.0
00020614	0.0
00020615	0.0
00020616	28.2
00020617	6.6
00020618	0.0
00020619	0.0
00020620	0.0
00020621	0.0
00020622	0.0
00020623	6.7
00020624	0.0
00020625	0.0
00020626	0.0
00020627	0.0
00020628	0.0
00020629	0.0
00020630	0.0
00020701	0.0
00020702	0.0
00020703	32.6
00020704	3.5
00020705	0.0
00020706	0.0
00020707	0.0
00020708	0.0
00020709	0.0
00020710	0.0
00020711	0.0
00020712	0.0
00020713	0.0
00020714	0.0
00020715	0.0
00020716	0.0
00020717	0.0
00020718	0.0
00020719	0.0
00020720	0.0
00020721	1.3
00020722	3.0
00020723	0.0
00020724	0.0
00020725	0.0
00020726	0.0
00020727	0.0
00020728	0.0
00020729	1.1
00020730	0.0
00020731	0.0
00020801	0.0
00020802	0.0
00020803	0.0
00020804	0.0
00020805	0.6
00020806	0.0
00020807	4.3
00020808	0.0
00020809	0.0
00020810	0.0
00020811	0.0
00020812	0.0
00020813	0.0
00020814	19.2
00020815	33.4
00020816	2.0
00020817	0.0
00020818	0.0
00020819	0.0
00020820	0.0
00020821	0.0
00020822	0.0
00020823	0.0
00020824	9.8
00020825	2.8
00020826	0.0
00020827	0.0
00020828	0.0
00020829	0.0
00020830	12.7
00020831	0.0
00020901	0.0
00020902	0.0
00020903	0.0
00020904	0.0
00020905	0.0
00020906	0.0
00020907	0.0
00020908	5.8
00020909	0.0
00020910	0.0
00020911	0.0
00020912	0.3
00020913	3.6
00020914	0.0
00020915	0.0
00020916	11.9
00020917	0.0
00020918	0.0
00020919	0.0
00020920	0.0
00020921	0.0
00020922	0.0
00020923	0.0
00020924	3.6
00020925	0.0
00020926	0.0
00020927	0.0
00020928	0.0
00020929	0.0
00020930	0.0
00021001	0.0
00021002	4.2
00021003	1.6
00021004	0.0
00021005	0.0
00021006	0.0
00021007	1.4
00021008	0.0
00021009	0.0
00021010	0.0
00021011	0.0
00021012	3.3
00021013	4.6
00021014	11.9
00021015	0.0
00021016	0.0
00021017	4.5
00021018	0.0
00021019	37.7
00021020	1.3
00021021	0.0
00021022	0.0
00021023	2.0
00021024	15.0
00021025	4.6
00021026	18.8
00021027	9.6
00021028	0.0
00021029	0.0
00021030	0.0
00021031	0.0
00021101	0.0
00021102	0.0
00021103	0.0
00021104	0.0
00021105	23.9
00021106	3.0
00021107	8.5
00021108	0.0
00021109	4.5
00021110	0.0
00021111	0.0
00021112	0.0
00021113	0.0
00021114	0.0
00021115	0.0
00021116	0.0
00021117	0.0
00021118	0.0
00021119	0.0
00021120	0.0
00021121	8.4
00021122	1.8
00021123	0.0
00021124	0.0
00021125	1.6
00021126	16.5
00021127	0.0
00021128	4.8
00021129	0.0
00021130	0.0
00021201	3.7
00021202	19.1
00021203	1.5
00021204	0.0
00021205	0.0
00021206	0.0
00021207	0.0
00021208	0.0
00021209	2.9
00021210	0.0
00021211	0.0
00021212	0.0
00021213	0.0
00021214	0.0
00021215	8.2
00021216	0.0
00021217	0.0
00021218	0.0
00021219	0.0
00021220	0.0
00021221	0.0
00021222	29.4
00021223	2.9
00021224	9.2
00021225	0.0
00021226	0.0
00021227	4.7
00021228	0.0
00021229	0.0
00021230	0.3
00021231	0.0
00030101	0.0
00030102	0.0
00030103	0.0
00030104	0.0
00030105	0.0
00030106	1.0
00030107	0.0
00030108	0.0
00030109	0.0
00030110	0.0
00030111	6.5
00030112	0.0
00030113	0.3
00030114	0.0
00030115	0.0
00030116	0.0
00030117	0.0
00030118	0.0
00030119	1.1
00030120	7.2
00030121	0.0
00030122	0.0
00030123	0.0
00030124	0.0
00030125	0.0
00030126	2.3
00030127	0.0
00030128	0.0
00030129	2.9
00030130	0.0
00030131	0.6
00030201	0.0
00030202	0.0
00030203	0.0
00030204	0.0
00030205	8.6
00030206	12.1
00030207	0.0
00030208	0.0
00030209	0.0
00030210	0.0
00030211	0.0
00030212	0.0
00030213	3.2
00030214	0.0
00030215	0.0
00030216	0.0
00030217	0.0
00030218	0.0
00030219	0.0
00030220	0.0
00030221	0.0
00030222	0.6
00030223	3.1
00030224	5.9
00030225	0.0
00030226	0.0
00030227	0.0
00030228	0.0
00030301	6.4
00030302	0.0
00030303	0.5
00030304	4.8
00030305	22.2
00030306	0.0
00030307	0.0
00030308	0.0
00030309	0.0
00030310	0.0
00030311	5.4
00030312	0.0
00030313	0.0
00030314	0.0
00030315	23.1
00030316	4.2
00030317	6.1
00030318	0.0
00030319	0.0
00030320	0.0
00030321	2.1
00030322	0.0
00030323	0.0
00030324	0.0
00030325	0.0
00030326	0.0
00030327	0.6
00030328	0.0
00030329	0.0
00030330	0.0
00030331	0.0
00030401	0.0
00030402	0.0
00030403	0.6
00030404	0.0
00030405	0.0
00030406	0.9
00030407	0.0
00030408	20.6
00030409	0.0
00030410	0.0
00030411	0.0
00030412	0.0
00030413	0.0
00030414	0.3
00030415	2.0
00030416	4.2
00030417	3.1
00030418	0.0
00030419	0.0
00030420	0.0
00030421	0.0
00030422	0.0
00030423	0.0
00030424	24.8
00030425	5.4
00030426	0.0
00030427	0.0
00030428	0.0
00030429	0.0
00030430	0.0
00030501	0.0
00030502	0.0
00030503	0.0
00030504	0.0
00030505	0.0
00030506	0.0
00030507	0.0
00030508	0.0
00030509	11.5
00030510	0.0
00030511	0.0
00030512	0.0
00030513	0.3
00030514	0.0
00030515	0.0
00030516	0.0
00030517	0.0
00030518	0.0
00030519	0.0
00030520	0.4
00030521	20.0
00030522	0.0
00030523	0.0
00030524	0.0
00030525	3.4
00030526	2.5
00030527	25.6
00030528	6.8
00030529	0.0
00030530	0.0
00030531	0.0
00030601	0.0
00030602	4.0
00030603	1.1
00030604	0.4
00030605	0.0
00030606	0.0
00030607	0.0
00030608	0.0
00030609	0.0
00030610	0.0
00030611	0.0
00030612	0.0
00030613	3.2
00030614	0.0
00030615	0.0
00030616	0.0
00030617	0.0
00030618	0.0
00030619	0.0
00030620	0.0
00030621	3.0
00030622	28.9
00030623	0.0
00030624	0.0
00030625	58.0
00030626	0.4
00030627	0.0
00030628	27.9
00030629	0.0
00030630	0.0
00030701	7.5
00030702	0.0
00030703	0.0
00030704	0.0
00030705	0.0
00030706	0.0
00030707	1.1
00030708	25.9
00030709	0.0
00030710	0.0
00030711	0.0
00030712	0.0
00030713	0.0
00030714	0.0
00030715	3.5
00030716	0.0
