 Watershed,N Load (no BMP),P Load (no BMP),           BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 58.26576 22.57798 116.5315 18.20805 640.9234 248.3578 1281.847 200.2886 -582.6577 -225.7798 -1165.315 -182.0805 1100.000 1100.000 1100.000 1100.000
 Total 58.26576 22.57798 116.5315 18.20805 640.9234 248.3578 1281.847 200.2886 -582.6577 -225.7798 -1165.315 -182.0805 1100.000 1100.000 1100.000 1100.000
