 Watershed,N Load (no BMP),P Load (no BMP),           BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 229.8707 57.81121 439.9141 31.74339 95.68218 25.70773 82.27886 12.85607 134.1885 32.10348 357.6352 18.88732 41.62435 44.46842 18.70339 40.50000
 Total 229.8707 57.81121 439.9141 31.74339 95.68218 25.70773 82.27886 12.85607 134.1885 32.10348 357.6352 18.88732 41.62435 44.46842 18.70339 40.50000
