 Watershed,N Load (no BMP),P Load (no BMP),                BOD Load (no BMP),Sediment Load (no BMP),N Reduction,             P Reduction,BOD Reduction,Sediment Reduction,N Load (with BMP),   P Load (with BMP),BOD (with BMP),Sediment Load (with BMP),	       %N Reduction,%P Reduction,%BOD Reduction,%Sed Reduction
 1 7047.404 1229.3779 12677.079 92.24188 1883.5566 316.73745 678.09875 28.206692 5163.847 912.6405 11998.98 64.03519 26.726957 25.764042 5.3490142 30.579052
 Total 7047.404 1229.3779 12677.079 92.24188 1883.5566 316.73745 678.09875 28.206692 5163.847 912.6405 11998.98 64.03519 26.726957 25.764042 5.3490142 30.579052
